Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA_7,MA_30
2025-04-17 00:00:00-04:00,196.3442601625108,197.9671917432912,193.5763250102755,196.12521362304688,52164700,0.0,0.0,0.013949748781774352,196.76100376674103,209.34060567220052
2025-04-21 00:00:00-04:00,192.43131586910096,192.9590147372882,188.9863237329868,192.32179260253903,46742500,0.0,0.0,-0.01939282028173095,195.95167541503903,207.81691335042316
2025-04-22 00:00:00-04:00,195.26892870764283,200.7151927551101,195.1195857124949,198.87322998046875,52976400,0.0,0.0,0.034064976668916724,197.27732413155692,206.8962595621745
2025-04-23 00:00:00-04:00,205.1060461943045,207.0973670311424,201.9199358938783,203.71212768554688,52929200,0.0,0.0,0.02433156893742483,198.19475446428572,206.3572748819987
2025-04-24 00:00:00-04:00,204.00086522918792,207.923769760626,202.05933042602183,207.46575927734372,47311000,0.0,0.0,0.018426156726373266,199.02684238978796,206.07151997884114
2025-04-25 00:00:00-04:00,205.4744504992001,208.8397878176709,205.30519003897632,208.371826171875,38222300,0.0,0.0,0.0043673081171917705,200.04241507393974,206.05824483235676
2025-04-28 00:00:00-04:00,209.088696522261,210.5821872117057,206.55972563953333,209.22808837890625,38743100,0.0,0.0,0.004109299336489736,202.29971967424666,205.94706268310546
2025-04-29 00:00:00-04:00,207.784388363366,211.31898611202763,207.46576971677675,210.29345703125,36827600,0.0,0.0,0.005091900712749453,204.3237544468471,205.8544667561849
2025-04-30 00:00:00-04:00,208.39172484027225,212.65315013853836,205.77313312562185,211.5778350830078,52286500,0.0,0.0,0.006107551180572157,207.07461765834265,205.84816080729166
2025-05-01 00:00:00-04:00,208.17271138967985,213.62892699621813,207.99348458901505,212.39431762695312,57365700,0.0,0.0,0.0038590173853749743,209.0062016078404,205.78443908691406
2025-05-02 00:00:00-04:00,205.19567188008236,206.0917754590827,201.2827333487594,204.4588928222656,101010600,0.0,0.0,-0.037361756629596954,209.11288234165735,205.4940383911133
2025-05-05 00:00:00-04:00,202.2186538992821,203.21431440062256,197.34987465543003,198.02691650390625,69018500,0.0,0.0,-0.0314585305122953,207.7644762311663,204.85084126790363
2025-05-06 00:00:00-04:00,197.3498735756035,199.7792724238197,196.1650351546796,197.6485595703125,51216500,0.0,0.0,-0.0019106338687361335,206.23258100237166,204.11338857014974
2025-05-07 00:00:00-04:00,198.3057033514284,198.574535944944,192.41139491378885,195.39837646484372,68536700,0.0,0.0,-0.011384768552630375,204.2569078717913,203.20070037841796
2025-05-08 00:00:00-04:00,196.86199326420865,199.1818840286168,193.83517686729027,196.63299560546875,50478900,0.0,0.0,0.006318471846910034,202.30541338239397,202.40284423828126
2025-05-09 00:00:00-04:00,198.1364339272832,199.6697443694255,196.6827629534363,197.66847229003903,36453900,0.0,0.0,0.00526603727610353,200.31836155482702,201.56250610351563
2025-05-12 00:00:00-04:00,210.32995926202443,210.6290521628615,206.1227607044075,210.15049743652344,63775800,0.26,0.0,0.0631462620309502,199.99781581333704,201.33570861816406
2025-05-13 00:00:00-04:00,209.79158118866215,212.75257189298435,208.36592688565327,212.28399658203125,51909300,0.0,0.0,0.01015224408951143,201.11568777901786,201.03963979085287
2025-05-14 00:00:00-04:00,211.78549375335476,213.2909222465589,209.9411156617564,211.6858062744141,49325800,0.0,0.0,-0.002817877547288461,203.06695774623327,200.6884511311849
2025-05-15 00:00:00-04:00,210.310003869238,212.3139155435744,208.90427796298636,210.80848693847656,45029500,0.0,0.0,-0.004144441006121324,204.9469473702567,200.2847869873047
2025-05-16 00:00:00-04:00,211.71573318604425,211.92510277199543,209.1335944967917,210.6190643310547,54737900,0.0,0.0,-0.000898553042967154,207.12133135114397,200.5618138631185
2025-05-19 00:00:00-04:00,207.27923550566183,208.84446444770492,203.64029993754312,208.14659118652344,46140500,0.0,0.0,-0.011739075721298287,208.76613071986608,201.24794921875
2025-05-20 00:00:00-04:00,207.03996203611737,207.83753801206535,204.40797196423648,206.232421875,42496600,0.0,0.0,-0.009196255872420789,209.9895520891462,202.09994455973307
2025-05-21 00:00:00-04:00,204.54755595275296,206.4118779017609,200.10109516487896,201.47689819335935,59211800,0.0,0.0,-0.02305904977696982,208.7504664829799,203.09344787597655
2025-05-22 00:00:00-04:00,200.1010930441042,202.13489740214877,199.0941474443519,200.7491149902344,46742400,0.0,0.0,-0.003612241451258047,207.10262625558036,203.18551534016927
2025-05-23 00:00:00-04:00,193.0824298832746,197.10020219746903,192.8730755135501,194.67758178710935,78432900,0.0,0.0,-0.030244383410708453,204.6728799002511,203.3549784342448
2025-05-27 00:00:00-04:00,197.6983910952664,200.1309909415137,196.83102019804124,199.60260009765625,56288500,0.0,0.0,0.02529833309688767,203.07203892299108,203.43206125895182
2025-05-28 00:00:00-04:00,199.98143310081724,202.11494001836,199.2935240345892,199.81195068359372,45339700,0.0,0.0,0.0010488369682311038,201.52816554478235,203.37108815511067
2025-05-29 00:00:00-04:00,202.96236033905296,203.19165828241367,197.90773491315443,199.34336853027344,51396800,0.0,0.0,-0.0023451157536732437,200.27056230817522,203.3071065266927
2025-05-30 00:00:00-04:00,198.7651407343476,201.3472946799051,196.18300200128655,200.24066162109372,70819900,0.0,0.0,0.004501243745582695,199.41459655761716,203.53423004150392
2025-06-02 00:00:00-04:00,199.6723835925692,201.51677709467236,199.51286535414476,201.08807373046875,35423300,0.0,0.0,0.004231968185255841,199.35905020577565,203.6996587117513
2025-06-03 00:00:00-04:00,200.73914706631285,203.1518034040851,200.3503308633764,202.6533203125,46381600,0.0,0.0,0.007783885702387527,199.63107953752788,204.04404296875
2025-06-04 00:00:00-04:00,202.29440469878628,205.6143037964219,201.48686455307688,202.2046813964844,43604000,0.0,0.0,-0.002213824650510454,200.70637948172433,204.15509134928385
2025-06-05 00:00:00-04:00,202.8826044104843,204.12881205428332,199.54276184010465,200.0213165283203,55126100,0.0,0.0,-0.010797795842732882,200.76619611467635,204.03206431070964
2025-06-06 00:00:00-04:00,202.38413874603316,205.07594444547604,201.43702389784912,203.3013458251953,46607700,0.0,0.0,0.016398398699723593,201.26468113490515,203.89325052897135
2025-06-09 00:00:00-04:00,203.7699042317972,205.3750202901374,199.41316716451476,200.8388214111328,72862600,0.0,0.0,-0.012112681320761376,201.4783172607422,203.64215037027995
2025-06-10 00:00:00-04:00,199.99141796230995,203.73004106569937,199.9615101944825,202.0551300048828,54672600,0.0,0.0,0.006056142857262303,201.7375270298549,203.4030517578125
2025-06-11 00:00:00-04:00,202.88260699920767,203.8795731269679,197.80805305990708,198.1769256591797,60989900,0.0,0.0,-0.019193793028711492,201.32164873395647,202.9991673787435
2025-06-12 00:00:00-04:00,198.476026276637,199.07419684911244,196.7612432530472,198.5956573486328,43904600,0.0,0.0,0.0021129184846335747,200.74198259626115,202.566428120931
2025-06-13 00:00:00-04:00,199.12403626091725,199.76209396079904,195.1062640673262,195.8539886474609,51447300,0.0,0.0,-0.013805280225029914,199.8347407749721,202.01508382161458
2025-06-16 00:00:00-04:00,196.701426450214,198.08720880439395,195.9636660151664,197.81802368164065,43020700,0.0,0.0,0.010028057369385612,199.51998465401786,201.7937215169271
2025-06-17 00:00:00-04:00,196.60172782081943,197.7881200100286,194.6177748569289,195.0464630126953,38856200,0.0,0.0,-0.014010657964138584,198.34071568080358,201.69437306722006
2025-06-18 00:00:00-04:00,195.34553910938877,196.97059871241268,194.4781834746436,195.9835968017578,45394700,0.0,0.0,0.004804669485349855,197.64711216517858,201.63887430826824
2025-06-20 00:00:00-04:00,197.63859168364692,201.0880863339216,196.26277341287405,200.3902130126953,96813500,0.0,0.0,0.022484617502937843,197.40926688058036,201.80526885986328
2025-06-23 00:00:00-04:00,201.01828233775663,201.686247808318,198.3563846401482,200.888671875,55814300,0.0,0.0,0.002487441151994396,197.7966591971261,201.94712473551434
2025-06-24 00:00:00-04:00,201.9753521214132,202.82277936444737,199.5926038267289,199.6923065185547,54064000,0.0,0.0,-0.0059553649555199595,197.9533233642578,202.01458587646485
2025-06-25 00:00:00-04:00,200.8388194477268,203.052085424857,200.0113357524488,200.948486328125,39525700,0.0,0.0,0.00629057689537782,198.68110874720983,201.70785217285157
2025-06-26 00:00:00-04:00,200.81890119127092,202.0252370277816,198.85489170599743,200.3902130126953,50799100,0.0,0.0,-0.002778191195320079,199.04856436593192,201.31139272054037
2025-06-27 00:00:00-04:00,201.27751091280396,202.6034778198992,199.39324535272064,200.469970703125,73188600,0.0,0.0,0.00039801190502575245,199.82335117885046,200.93753153483073
2025-06-30 00:00:00-04:00,201.39711462840117,206.7607970676305,198.65545787730727,204.5475311279297,91912800,0.0,0.0,0.02034000608920694,201.04677036830358,200.7288330078125
2025-07-01 00:00:00-04:00,206.04299395149744,209.55231908550664,205.5146031050056,207.18951416015625,78788900,0.0,0.0,0.012916230362977066,202.01809910365515,200.61451466878256
2025-07-02 00:00:00-04:00,208.2761972389462,212.69274987948137,207.5085290616707,211.7954864501953,67941800,0.0,0.0,0.02223072103194701,203.57621547154017,200.73614451090495
2025-07-03 00:00:00-04:00,211.5063683517463,213.9987837940836,211.1674035025876,212.90213012695312,34955800,0.0,0.0,0.005225057886292905,205.4633331298828,200.95846811930338
2025-07-07 00:00:00-04:00,212.0347473083985,215.57398008038285,208.16652910348648,209.3130340576172,50229000,0.0,0.0,-0.01685796223455238,206.65826851981026,201.21967264811198
2025-07-08 00:00:00-04:00,209.46258702266437,210.78853856973336,207.81758380403343,209.3728485107422,42848900,0.0,0.0,0.00028576554438819457,207.9415021623884,201.50713043212892
2025-07-09 00:00:00-04:00,208.8943192909964,210.6888614301138,206.59132988433592,210.4994354248047,48749400,0.0,0.0,0.005380768910944633,209.37428283691406,202.0345255533854
2025-07-10 00:00:00-04:00,209.87133445003573,212.8323250717279,209.39279496736208,211.7655792236328,44443600,0.0,0.0,0.006014951043801897,210.40543256487166,202.43995819091796
2025-07-11 00:00:00-04:00,209.9311570606941,211.4864217284832,209.22330444266436,210.5193634033203,39765800,0.0,0.0,-0.005884883770447158,210.8811253138951,202.7968719482422
2025-07-14 00:00:00-04:00,209.293099043616,210.27013683517245,206.91035052542597,207.9870758056641,38840100,0.0,0.0,-0.012028763324753111,210.33706665039065,203.08499552408855
2025-07-15 00:00:00-04:00,208.5852528191871,211.24715053377864,208.28615994072268,208.4755859375,42296300,0.0,0.0,0.0023487523440752778,209.70470319475447,203.35949300130207
2025-07-16 00:00:00-04:00,209.6619745482938,211.75559423754484,208.00700716596052,209.52239990234372,47490500,0.0,0.0,0.0050212784395653465,209.73461260114397,203.64063720703126
2025-07-17 00:00:00-04:00,209.93117746335784,211.1574416148312,208.9541396463333,209.38284301757807,48068100,0.0,0.0,-0.0006660714311724769,209.73604038783478,203.86495463053384
2025-07-18 00:00:00-04:00,210.23024956462243,211.1474566075158,209.06380098140497,210.539306640625,48974600,0.0,0.0,0.005523201454236792,209.74173627580916,204.1427754720052
2025-07-21 00:00:00-04:00,211.4565208835752,215.12534891613052,210.98794558852117,211.8353576660156,51377400,0.0,0.0,0.006155862513610666,209.751704624721,204.5365768432617
2025-07-22 00:00:00-04:00,212.4933703299684,214.29787667610697,211.5861274580158,213.74954223632807,46404100,0.0,0.0,0.009036190140318423,210.2131587437221,204.88485005696612
2025-07-23 00:00:00-04:00,214.3477172095632,214.4972560435483,211.76557859278188,213.5002899169922,46989300,0.0,0.0,-0.0011660952193305318,211.00076075962608,205.30689900716143
2025-07-24 00:00:00-04:00,213.251055366678,215.03563331063384,212.8821827557749,213.11148071289065,46022600,0.0,0.0,-0.0018211179209766115,211.66303144182476,205.67544403076172
2025-07-25 00:00:00-04:00,214.04862920984863,214.58699944946255,212.7525701732737,213.2311248779297,40268800,0.0,0.0,0.0005614158591493723,212.1928492954799,206.17725067138673
2025-07-28 00:00:00-04:00,213.3806606658472,214.19818019857897,212.41360229785764,213.40060424804688,37858000,0.0,0.0,0.0007948153451529105,212.76681518554688,206.67074890136718
2025-07-29 00:00:00-04:00,213.53018805628847,214.15828155569844,210.18039662608905,210.6290283203125,51411700,0.0,0.0,-0.012987666728969671,212.77963256835938,207.1632502237956
2025-07-30 00:00:00-04:00,211.2571158132724,211.74563469104575,207.0898047125579,208.415771484375,45512500,0.0,0.0,-0.010507843356575286,212.29112025669642,207.51650848388672
2025-07-31 00:00:00-04:00,207.85746883247032,209.2033639475293,206.5315020865265,206.9402618408203,80698400,0.0,0.0,-0.007079644851470834,211.31836591448103,207.91296844482423
2025-08-01 00:00:00-04:00,210.23023901853355,212.93202387361225,200.8886714237977,201.76600646972656,104434500,0.0,0.0,-0.02500361855671096,209.6420397077288,208.1057154337565
2025-08-04 00:00:00-04:00,203.8895472057539,207.24933356384108,201.06813110178,202.7330780029297,75109300,0.0,0.0,0.004793035011813274,208.15941074916296,208.18381093343098
2025-08-05 00:00:00-04:00,202.7829065525681,204.7170232958933,201.5466782764192,202.3043670654297,44155100,0.0,0.0,-0.0021146570738387327,206.59844534737724,208.231000773112
2025-08-06 00:00:00-04:00,205.0061502968161,214.72657006985975,204.96626313259569,212.60302734375,108483100,0.0,0.0,0.050906762062084,206.48450578962053,208.66135813395184
2025-08-07 00:00:00-04:00,218.2159523061407,220.1799768073744,215.92292715514495,219.36245727539065,90224800,0.0,0.0,0.03179366736256095,207.73213849748885,209.27515716552733
2025-08-08 00:00:00-04:00,220.16003429974123,230.29917810781973,218.58482597462975,228.65419006347656,113854000,0.0,0.0,0.042357898901638213,210.6233411516462,210.21728973388673
2025-08-11 00:00:00-04:00,227.4864157407103,229.12329528601256,224.3324234952035,226.7478179931641,61806100,0.26,0.0,-0.008337359003931843,213.45299203055245,211.093217976888
2025-08-12 00:00:00-04:00,227.57622481823225,230.36092560837628,226.63802588155735,229.21310424804688,55626200,0.0,0.0,0.010872370357085881,217.37400599888392,211.9154037475586
2025-08-13 00:00:00-04:00,230.6304284784954,234.552944884794,229.99163136972763,232.88612365722656,69878500,0.0,0.0,0.016024473911425474,221.68158394949776,212.77195739746094
2025-08-14 00:00:00-04:00,233.61473725595164,234.6727183450988,230.41085227691244,232.3371734619141,51916300,0.0,0.0,-0.002357161460252777,225.97198486328125,213.45668029785156
2025-08-15 00:00:00-04:00,233.5548328767578,233.834298979768,228.9036945156081,231.1494140625,56038700,0.0,0.0,-0.0051122228170207284,228.62146868024553,214.06492309570314
2025-08-18 00:00:00-04:00,231.2592012143754,232.67649791960372,229.6722297518056,230.45074462890625,37476200,0.0,0.0,-0.0030225879499951036,230.20550973074776,214.76951344807944
2025-08-19 00:00:00-04:00,230.8400151681398,232.42698672077373,228.9136940815642,230.1213836669922,39402600,0.0,0.0,-0.0014292032878627792,230.41510881696428,215.46113128662108
2025-08-20 00:00:00-04:00,229.54248102593337,230.0315543310328,225.3404986724704,225.5800323486328,42263900,0.0,0.0,-0.019734590701623533,230.24828229631697,215.9638178507487
2025-08-21 00:00:00-04:00,225.8395414786139,226.0890658711696,223.3542730460458,224.47213745117188,30621200,0.0,0.0,-0.004911316333835347,229.57100132533483,216.38736979166666
2025-08-22 00:00:00-04:00,225.7397343895232,228.65417758009715,224.98118568943212,227.3267059326172,42477800,0.0,0.0,0.012716805363276906,228.77679879324776,216.94761454264324
2025-08-25 00:00:00-04:00,226.0491451945495,228.86378779922748,225.79962078901823,226.7278594970703,30983100,0.0,0.0,-0.002634298654397349,227.9754682268415,217.57230733235676
2025-08-26 00:00:00-04:00,226.438403395408,229.0534295301293,224.2625578823749,228.87376403808597,54575100,0.0,0.0,0.009464670754514737,227.65037536621094,218.2522466023763
2025-08-27 00:00:00-04:00,228.17510050695543,230.46073738560716,227.82576024347395,230.0515289306641,31259500,0.0,0.0,0.005145914812595631,227.59334455217638,218.93655090332032
2025-08-28 00:00:00-04:00,230.3809040856524,232.9659733126178,228.90370861616245,232.1175842285156,38074700,0.0,0.0,0.008980837064874292,227.8785160609654,219.69437561035156
2025-08-29 00:00:00-04:00,232.0676707602769,232.9360260407387,230.92984008944924,231.6983795166016,39418400,0.0,0.0,-0.0018060015285240594,228.75256565638955,220.3996780395508
2025-09-02 00:00:00-04:00,228.8138823959992,230.4108447009183,226.53822101083423,229.28298950195312,44075600,0.0,0.0,-0.010424716908628229,229.43983023507258,220.98126576741535
2025-09-03 00:00:00-04:00,236.75874463665696,238.395624134605,233.9141603097862,238.01634216308597,66427800,0.0,0.0,0.03808984120498149,230.96692112513955,221.79015909830733
2025-09-04 00:00:00-04:00,237.9963808412042,239.4436193831587,236.28964239378743,239.3238525390625,47549400,0.0,0.0,0.005493363876168722,232.766348702567,222.650944519043
2025-09-05 00:00:00-04:00,239.5434165987409,240.8609127003189,238.0362947520209,239.2340087890625,54870400,0.0,0.0,-0.00037540658420298634,234.2463836669922,223.52169545491537
2025-09-08 00:00:00-04:00,238.84475646782596,239.69313028194867,235.89038089866293,237.42745971679688,48999500,0.0,0.0,-0.007551389041256629,235.30008806501115,224.32823994954427
2025-09-09 00:00:00-04:00,236.54912730927947,238.3257397896772,232.9160527142261,233.9041748046875,66313900,0.0,0.0,-0.014839416284502027,235.55531529017858,225.0116923014323
2025-09-10 00:00:00-04:00,231.7482872752143,231.9778454619465,225.5201526853384,226.35855102539065,83440800,0.0,0.0,-0.03225946602106411,234.79248264857702,225.5360097249349
2025-09-11 00:00:00-04:00,226.44839058875493,230.0115911363252,226.21881717306923,229.59239196777344,50208600,0.0,0.0,0.014286365271970913,234.83668300083704,226.2418970743815
2025-09-12 00:00:00-04:00,228.78394562468256,234.0638755168574,228.5843291396984,233.62472534179688,55824200,0.0,0.0,0.01756300955560164,234.20930916922433,227.13137919108073
2025-09-15 00:00:00-04:00,236.549127145038,237.7368657054393,234.58287368836287,236.24969482421875,42699500,0.0,0.0,0.01123583763910907,233.77014378138952,228.2808354695638
2025-09-16 00:00:00-04:00,236.72878926810645,240.76111223381088,235.87043992435724,237.6969451904297,63421100,0.0,0.0,0.006125935389198034,233.5505632672991,229.44629770914713
2025-09-17 00:00:00-04:00,238.5153883976145,239.6432435766681,237.27774187166392,238.5353546142578,46508000,0.0,0.0,0.003527220020250743,233.7088339669364,230.65399729410808
2025-09-18 00:00:00-04:00,239.5134800259323,240.74113579799257,236.199788714976,237.42745971679688,44249600,0.0,0.0,-0.004644573125239804,234.21216038295202,231.48147837320963
2025-09-19 00:00:00-04:00,240.77107799962133,245.83144010441063,239.7530294205925,245.032958984375,163741300,0.0,0.0,0.03203293872010393,236.8799329485212,232.3371617635091
2025-09-22 00:00:00-04:00,247.82763635806887,256.15178189089505,247.64797087115,255.5928192138672,105517400,0.0,0.0,0.04309567281585802,240.59427969796317,233.23511606852213
2025-09-23 00:00:00-04:00,255.3932223520852,256.8504363399061,253.0975947938589,253.9459686279297,60275200,0.0,0.0,-0.006443258425658294,243.497314453125,234.141721089681
2025-09-24 00:00:00-04:00,254.73446948849343,255.2534845023776,250.5624136207024,251.8300018310547,42303700,0.0,0.0,-0.008332350414175016,245.7230725969587,234.89561767578124
